Order ID,Date,Product Name,Category,Region,Units Sold, Unit Price , Revenue , Cost , Profit ,Profit Margin
ORD2302,11-11-2023,Tablet,Accessories,West,10," ? 2,275.00 "," ? 22,750.00 "," ? 16,503.94 "," ? 6,246.06 ",27.46
ORD2303,09-08-2025,Headphones,Accessories,South,17," ? 3,342.00 "," ? 56,814.00 "," ? 50,754.28 "," ? 6,059.72 ",10.67
ORD2304,09-09-2025,Monitor,Accessories,North,17," ? 4,331.00 "," ? 73,627.00 "," ? 57,147.82 "," ? 16,479.18 ",22.38
ORD2305,13-03-2024,Keyboard,Accessories,Central,10," ? 2,130.00 "," ? 21,300.00 "," ? 16,149.41 "," ? 5,150.59 ",24.18
ORD2306,08-06-2024,Tablet,Electronics,South,17," ? 2,293.00 "," ? 38,981.00 "," ? 32,924.83 "," ? 6,056.17 ",15.54
ORD2307,20-10-2024,Laptop,Accessories,South,1," ? 1,766.00 "," ? 1,766.00 "," ? 1,532.89 ", ? 233.11 ,13.20
ORD2308,14-07-2025,Keyboard,Electronics,South,11," ? 2,112.00 "," ? 23,232.00 "," ? 17,032.91 "," ? 6,199.09 ",26.68
ORD2309,31-08-2024,Tablet,Accessories,North,2, ? 600.00 ," ? 1,200.00 "," ? 1,044.24 ", ? 155.76 ,12.98
ORD2310,20-04-2024,Monitor,Accessories,Central,13," ? 4,866.00 "," ? 63,258.00 "," ? 54,391.49 "," ? 8,866.51 ",14.02
ORD2311,02-07-2024,Keyboard,Electronics,East,16," ? 2,431.00 "," ? 38,896.00 "," ? 30,346.49 "," ? 8,549.51 ",21.98
ORD2312,15-07-2024,Mouse,Accessories,East,17, ? 723.00 ," ? 12,291.00 "," ? 10,319.42 "," ? 1,971.58 ",16.04
ORD2313,30-12-2023,Headphones,Electronics,South,3," ? 2,667.00 "," ? 8,001.00 "," ? 6,258.07 "," ? 1,742.93 ",21.78
ORD2314,01-06-2024,Keyboard,Accessories,South,12," ? 3,266.00 "," ? 39,192.00 "," ? 30,739.53 "," ? 8,452.47 ",21.57
ORD2315,02-04-2024,Mouse,Electronics,Central,8," ? 2,605.00 "," ? 20,840.00 "," ? 15,160.51 "," ? 5,679.49 ",27.25
ORD2316,20-07-2024,Printer,Electronics,North,2," ? 3,208.00 "," ? 6,416.00 "," ? 5,442.42 ", ? 973.58 ,15.17
ORD2317,20-03-2025,Keyboard,Accessories,Central,6," ? 4,468.00 "," ? 26,808.00 "," ? 20,604.14 "," ? 6,203.86 ",23.14
ORD2318,19-08-2025,Laptop,Electronics,West,14," ? 1,359.00 "," ? 19,026.00 "," ? 14,617.06 "," ? 4,408.94 ",23.17
ORD2319,12-07-2024,Printer,Electronics,North,6," ? 2,235.00 "," ? 13,410.00 "," ? 8,608.48 "," ? 4,801.52 ",35.81
ORD2320,12-03-2024,Mouse,Accessories,East,7," ? 3,060.00 "," ? 21,420.00 "," ? 16,296.61 "," ? 5,123.39 ",23.92
ORD2321,23-05-2025,Printer,Electronics,South,15," ? 2,754.00 "," ? 41,310.00 "," ? 27,486.11 "," ? 13,823.89 ",33.46
ORD2322,17-04-2025,Monitor,Electronics,South,17," ? 2,005.00 "," ? 34,085.00 "," ? 30,058.67 "," ? 4,026.33 ",11.81
ORD2323,31-12-2023,Monitor,Electronics,Central,8, ? 730.00 ," ? 5,840.00 "," ? 4,556.73 "," ? 1,283.27 ",21.97
ORD2324,04-02-2025,Printer,Electronics,West,1," ? 3,548.00 "," ? 3,548.00 "," ? 3,018.68 ", ? 529.32 ,14.92
ORD2325,30-05-2024,Mouse,Accessories,East,17," ? 4,904.00 "," ? 83,368.00 "," ? 64,710.89 "," ? 18,657.11 ",22.38
ORD2326,14-11-2023,Printer,Accessories,East,16, ? 760.00 ," ? 12,160.00 "," ? 8,451.14 "," ? 3,708.86 ",30.50
ORD2327,08-01-2024,Laptop,Accessories,East,4, ? 991.00 ," ? 3,964.00 "," ? 2,473.48 "," ? 1,490.52 ",37.60
ORD2328,07-11-2023,Headphones,Electronics,East,11," ? 2,482.00 "," ? 27,302.00 "," ? 18,785.59 "," ? 8,516.41 ",31.19
ORD2329,24-04-2024,Keyboard,Accessories,Central,16," ? 4,310.00 "," ? 68,960.00 "," ? 52,840.25 "," ? 16,119.75 ",23.38
ORD2330,29-11-2023,Mouse,Accessories,South,2," ? 1,213.00 "," ? 2,426.00 "," ? 1,951.40 ", ? 474.60 ,19.56
ORD2331,06-11-2024,Headphones,Accessories,North,11," ? 4,747.00 "," ? 52,217.00 "," ? 35,901.81 "," ? 16,315.19 ",31.24
ORD2332,27-04-2024,Laptop,Electronics,North,7," ? 1,945.00 "," ? 13,615.00 "," ? 10,384.07 "," ? 3,230.93 ",23.73
ORD2333,01-07-2025,Tablet,Accessories,West,11," ? 3,008.00 "," ? 33,088.00 "," ? 28,028.42 "," ? 5,059.58 ",15.29
ORD2334,31-07-2025,Tablet,Accessories,North,8," ? 2,866.00 "," ? 22,928.00 "," ? 17,602.90 "," ? 5,325.10 ",23.23
ORD2335,31-05-2024,Printer,Accessories,Central,10, ? 648.00 ," ? 6,480.00 "," ? 5,166.85 "," ? 1,313.15 ",20.26
ORD2336,12-06-2024,Headphones,Accessories,Central,17, ? 695.00 ," ? 11,815.00 "," ? 8,498.77 "," ? 3,316.23 ",28.07
ORD2337,26-05-2024,Printer,Accessories,Central,3," ? 3,358.00 "," ? 10,074.00 "," ? 8,807.27 "," ? 1,266.73 ",12.57
ORD2338,04-08-2025,Mouse,Accessories,North,19," ? 3,695.00 "," ? 70,205.00 "," ? 55,514.19 "," ? 14,690.81 ",20.93
ORD2339,03-11-2023,Tablet,Electronics,West,16," ? 4,659.00 "," ? 74,544.00 "," ? 64,722.30 "," ? 9,821.70 ",13.18
ORD2340,12-07-2025,Monitor,Accessories,East,8," ? 4,369.00 "," ? 34,952.00 "," ? 30,809.14 "," ? 4,142.86 ",11.85
ORD2341,07-09-2024,Keyboard,Electronics,South,2," ? 1,653.00 "," ? 3,306.00 "," ? 2,606.56 ", ? 699.44 ,21.16
ORD2342,21-10-2023,Keyboard,Accessories,East,15," ? 4,642.00 "," ? 69,630.00 "," ? 62,626.13 "," ? 7,003.87 ",10.06
ORD2343,25-12-2024,Mouse,Accessories,East,4," ? 1,595.00 "," ? 6,380.00 "," ? 3,887.23 "," ? 2,492.77 ",39.07
ORD2344,08-06-2024,Mouse,Accessories,Central,15," ? 2,862.00 "," ? 42,930.00 "," ? 28,926.18 "," ? 14,003.82 ",32.62
ORD2345,15-07-2024,Keyboard,Accessories,West,17," ? 2,715.00 "," ? 46,155.00 "," ? 40,366.79 "," ? 5,788.21 ",12.54
ORD2346,30-06-2025,Headphones,Electronics,North,5," ? 4,851.00 "," ? 24,255.00 "," ? 19,984.25 "," ? 4,270.75 ",17.61
ORD2347,17-10-2024,Printer,Electronics,West,7," ? 1,622.00 "," ? 11,354.00 "," ? 8,840.64 "," ? 2,513.36 ",22.14
ORD2348,26-08-2025,Laptop,Accessories,East,8," ? 4,573.00 "," ? 36,584.00 "," ? 24,832.81 "," ? 11,751.19 ",32.12
ORD2349,15-02-2024,Tablet,Electronics,South,7," ? 1,303.00 "," ? 9,121.00 "," ? 6,733.10 "," ? 2,387.90 ",26.18
ORD2350,11-01-2024,Headphones,Accessories,East,16, ? 656.00 ," ? 10,496.00 "," ? 6,711.02 "," ? 3,784.98 ",36.06
ORD2351,10-01-2024,Monitor,Electronics,West,17," ? 3,039.00 "," ? 51,663.00 "," ? 44,229.41 "," ? 7,433.59 ",14.39
ORD2352,03-07-2024,Monitor,Electronics,West,19," ? 2,655.00 "," ? 50,445.00 "," ? 30,942.97 "," ? 19,502.03 ",38.66
ORD2353,01-12-2023,Headphones,Accessories,South,3," ? 3,588.00 "," ? 10,764.00 "," ? 9,100.50 "," ? 1,663.50 ",15.45
ORD2354,27-03-2024,Mouse,Accessories,Central,19," ? 1,044.00 "," ? 19,836.00 "," ? 17,054.64 "," ? 2,781.36 ",14.02
ORD2355,08-03-2025,Monitor,Electronics,West,8," ? 3,735.00 "," ? 29,880.00 "," ? 19,529.79 "," ? 10,350.21 ",34.64
ORD2356,21-04-2024,Keyboard,Accessories,Central,6," ? 4,051.00 "," ? 24,306.00 "," ? 16,571.87 "," ? 7,734.13 ",31.82
ORD2357,16-04-2025,Keyboard,Electronics,South,8," ? 3,295.00 "," ? 26,360.00 "," ? 18,434.25 "," ? 7,925.75 ",30.07
ORD2358,18-10-2023,Tablet,Accessories,South,17," ? 3,175.00 "," ? 53,975.00 "," ? 48,110.24 "," ? 5,864.76 ",10.87
ORD2359,10-11-2023,Tablet,Accessories,South,16," ? 1,289.00 "," ? 20,624.00 "," ? 15,991.64 "," ? 4,632.36 ",22.46
ORD2360,25-07-2024,Headphones,Accessories,North,16, ? 852.00 ," ? 13,632.00 "," ? 12,082.62 "," ? 1,549.38 ",11.37
ORD2361,22-11-2024,Monitor,Accessories,Central,18," ? 4,278.00 "," ? 77,004.00 "," ? 66,117.19 "," ? 10,886.81 ",14.14
ORD2362,26-03-2024,Keyboard,Electronics,Central,1," ? 2,666.00 "," ? 2,666.00 "," ? 2,265.80 ", ? 400.20 ,15.01
ORD2363,09-08-2025,Laptop,Accessories,Central,4," ? 4,579.00 "," ? 18,316.00 "," ? 15,595.84 "," ? 2,720.16 ",14.85
ORD2364,02-10-2023,Tablet,Accessories,South,9, ? 715.00 ," ? 6,435.00 "," ? 4,023.80 "," ? 2,411.20 ",37.47
ORD2365,15-07-2024,Printer,Electronics,West,13," ? 4,111.00 "," ? 53,443.00 "," ? 35,619.62 "," ? 17,823.38 ",33.35
ORD2366,11-11-2024,Headphones,Accessories,North,19," ? 1,988.00 "," ? 37,772.00 "," ? 28,453.07 "," ? 9,318.93 ",24.67
ORD2367,09-03-2025,Headphones,Electronics,West,10," ? 3,035.00 "," ? 30,350.00 "," ? 24,166.12 "," ? 6,183.88 ",20.38
ORD2368,31-07-2024,Tablet,Accessories,North,5," ? 4,216.00 "," ? 21,080.00 "," ? 18,278.31 "," ? 2,801.69 ",13.29
ORD2369,19-05-2024,Printer,Accessories,South,18," ? 4,923.00 "," ? 88,614.00 "," ? 77,882.86 "," ? 10,731.14 ",12.11
ORD2370,15-12-2023,Headphones,Electronics,South,9," ? 1,740.00 "," ? 15,660.00 "," ? 13,122.01 "," ? 2,537.99 ",16.21
ORD2371,09-08-2025,Keyboard,Accessories,East,9," ? 1,342.00 "," ? 12,078.00 "," ? 9,535.24 "," ? 2,542.76 ",21.05
ORD2372,01-12-2023,Laptop,Accessories,South,8, ? 921.00 ," ? 7,368.00 "," ? 5,916.82 "," ? 1,451.18 ",19.70
ORD2373,09-07-2024,Mouse,Electronics,West,10," ? 4,974.00 "," ? 49,740.00 "," ? 33,394.26 "," ? 16,345.74 ",32.86
ORD2374,13-06-2025,Tablet,Electronics,North,19," ? 3,325.00 "," ? 63,175.00 "," ? 51,466.86 "," ? 11,708.14 ",18.53
ORD2375,02-10-2024,Tablet,Accessories,East,18," ? 4,194.00 "," ? 75,492.00 "," ? 49,699.30 "," ? 25,792.70 ",34.17
ORD2376,01-08-2024,Laptop,Accessories,West,13," ? 2,100.00 "," ? 27,300.00 "," ? 19,278.05 "," ? 8,021.95 ",29.38
ORD2377,10-06-2024,Mouse,Electronics,East,8," ? 2,962.00 "," ? 23,696.00 "," ? 17,280.90 "," ? 6,415.10 ",27.07
ORD2378,28-01-2025,Printer,Electronics,West,17," ? 1,557.00 "," ? 26,469.00 "," ? 21,957.57 "," ? 4,511.43 ",17.04
ORD2379,27-03-2025,Mouse,Accessories,North,8, ? 952.00 ," ? 7,616.00 "," ? 4,577.67 "," ? 3,038.33 ",39.89
ORD2380,17-09-2023,Laptop,Accessories,East,8," ? 3,286.00 "," ? 26,288.00 "," ? 17,294.04 "," ? 8,993.96 ",34.21
ORD2381,01-08-2025,Mouse,Electronics,North,11, ? 874.00 ," ? 9,614.00 "," ? 6,029.65 "," ? 3,584.35 ",37.28
ORD2382,04-04-2025,Printer,Accessories,Central,12," ? 1,612.00 "," ? 19,344.00 "," ? 15,687.83 "," ? 3,656.17 ",18.90
ORD2383,11-06-2024,Monitor,Accessories,East,5," ? 2,650.00 "," ? 13,250.00 "," ? 10,384.90 "," ? 2,865.10 ",21.62
ORD2384,11-06-2024,Monitor,Accessories,East,17," ? 2,353.00 "," ? 40,001.00 "," ? 34,956.28 "," ? 5,044.72 ",12.61
ORD2385,07-06-2024,Monitor,Accessories,Central,17," ? 3,371.00 "," ? 57,307.00 "," ? 40,950.06 "," ? 16,356.94 ",28.54
ORD2386,27-01-2025,Keyboard,Accessories,Central,18," ? 3,601.00 "," ? 64,818.00 "," ? 39,873.41 "," ? 24,944.59 ",38.48
ORD2387,01-06-2025,Keyboard,Electronics,West,6," ? 3,648.00 "," ? 21,888.00 "," ? 15,319.73 "," ? 6,568.27 ",30.01
ORD2388,20-01-2024,Printer,Accessories,West,6," ? 3,007.00 "," ? 18,042.00 "," ? 11,492.72 "," ? 6,549.28 ",36.30
ORD2389,31-03-2025,Keyboard,Accessories,North,17," ? 1,385.00 "," ? 23,545.00 "," ? 19,072.86 "," ? 4,472.14 ",18.99
ORD2390,10-03-2024,Tablet,Electronics,Central,2," ? 4,394.00 "," ? 8,788.00 "," ? 6,433.16 "," ? 2,354.84 ",26.80
ORD2391,17-03-2024,Mouse,Accessories,Central,12," ? 1,376.00 "," ? 16,512.00 "," ? 14,670.29 "," ? 1,841.71 ",11.15
ORD2392,03-02-2024,Headphones,Accessories,North,14," ? 4,518.00 "," ? 63,252.00 "," ? 43,204.40 "," ? 20,047.60 ",31.69
ORD2393,03-05-2024,Mouse,Accessories,West,7," ? 1,973.00 "," ? 13,811.00 "," ? 11,631.17 "," ? 2,179.83 ",15.78
ORD2394,15-09-2024,Keyboard,Electronics,South,13," ? 1,038.00 "," ? 13,494.00 "," ? 8,361.25 "," ? 5,132.75 ",38.04
ORD2395,29-08-2025,Printer,Accessories,West,13," ? 4,977.00 "," ? 64,701.00 "," ? 54,960.16 "," ? 9,740.84 ",15.06
ORD2396,05-06-2025,Monitor,Electronics,East,4," ? 2,603.00 "," ? 10,412.00 "," ? 6,256.61 "," ? 4,155.39 ",39.91
ORD2397,19-02-2024,Keyboard,Electronics,East,11," ? 1,448.00 "," ? 15,928.00 "," ? 12,249.71 "," ? 3,678.29 ",23.09
ORD2398,16-08-2024,Monitor,Accessories,East,14," ? 3,839.00 "," ? 53,746.00 "," ? 41,917.75 "," ? 11,828.25 ",22.01
ORD2399,23-06-2025,Monitor,Accessories,South,2," ? 1,555.00 "," ? 3,110.00 "," ? 2,048.04 "," ? 1,061.96 ",34.15
ORD2400,13-07-2025,Laptop,Electronics,North,4," ? 2,927.00 "," ? 11,708.00 "," ? 10,417.07 "," ? 1,290.93 ",11.03
ORD2401,25-11-2024,Monitor,Electronics,Central,3," ? 2,495.00 "," ? 7,485.00 "," ? 5,436.09 "," ? 2,048.91 ",27.37
ORD2402,20-02-2024,Headphones,Accessories,South,5," ? 2,409.00 "," ? 12,045.00 "," ? 10,463.70 "," ? 1,581.30 ",13.13
ORD2403,05-07-2024,Printer,Accessories,South,2," ? 4,826.00 "," ? 9,652.00 "," ? 6,492.92 "," ? 3,159.08 ",32.73
ORD2404,02-08-2024,Tablet,Electronics,East,3," ? 4,723.00 "," ? 14,169.00 "," ? 12,289.38 "," ? 1,879.62 ",13.27
ORD2405,04-07-2025,Headphones,Electronics,South,3," ? 2,993.00 "," ? 8,979.00 "," ? 5,934.79 "," ? 3,044.21 ",33.90
ORD2406,23-12-2023,Mouse,Electronics,North,2," ? 2,901.00 "," ? 5,802.00 "," ? 5,132.88 ", ? 669.12 ,11.53
ORD2407,30-06-2025,Mouse,Electronics,South,18, ? 589.00 ," ? 10,602.00 "," ? 7,045.89 "," ? 3,556.11 ",33.54
ORD2408,30-11-2024,Headphones,Accessories,Central,5," ? 1,601.00 "," ? 8,005.00 "," ? 4,803.91 "," ? 3,201.09 ",39.99
ORD2409,02-11-2024,Mouse,Accessories,West,18," ? 4,895.00 "," ? 88,110.00 "," ? 77,064.79 "," ? 11,045.21 ",12.54
ORD2410,11-03-2025,Laptop,Electronics,Central,19," ? 4,834.00 "," ? 91,846.00 "," ? 72,269.17 "," ? 19,576.83 ",21.31
ORD2411,16-02-2025,Monitor,Electronics,Central,14," ? 1,083.00 "," ? 15,162.00 "," ? 12,646.28 "," ? 2,515.72 ",16.59
ORD2412,27-08-2024,Printer,Electronics,East,7," ? 1,274.00 "," ? 8,918.00 "," ? 7,951.29 ", ? 966.71 ,10.84
ORD2413,12-03-2024,Keyboard,Accessories,West,10," ? 1,351.00 "," ? 13,510.00 "," ? 9,124.28 "," ? 4,385.72 ",32.46
ORD2414,24-12-2024,Mouse,Accessories,West,12," ? 4,353.00 "," ? 52,236.00 "," ? 33,496.37 "," ? 18,739.63 ",35.87
ORD2415,27-05-2025,Keyboard,Electronics,North,10," ? 1,172.00 "," ? 11,720.00 "," ? 7,263.64 "," ? 4,456.36 ",38.02
ORD2416,19-04-2025,Tablet,Accessories,West,19," ? 4,250.00 "," ? 80,750.00 "," ? 59,681.99 "," ? 21,068.01 ",26.09
ORD2417,27-06-2024,Laptop,Electronics,North,16," ? 1,660.00 "," ? 26,560.00 "," ? 17,124.32 "," ? 9,435.68 ",35.53
ORD2418,05-09-2024,Keyboard,Electronics,Central,16," ? 4,208.00 "," ? 67,328.00 "," ? 56,388.98 "," ? 10,939.02 ",16.25
ORD2419,31-08-2024,Monitor,Electronics,Central,12," ? 1,020.00 "," ? 12,240.00 "," ? 9,260.91 "," ? 2,979.09 ",24.34
ORD2420,08-04-2025,Keyboard,Accessories,East,10," ? 1,088.00 "," ? 10,880.00 "," ? 6,744.46 "," ? 4,135.54 ",38.01
ORD2421,01-12-2023,Tablet,Electronics,West,3," ? 1,260.00 "," ? 3,780.00 "," ? 3,216.31 ", ? 563.69 ,14.91
ORD2422,22-02-2024,Monitor,Electronics,South,9," ? 3,349.00 "," ? 30,141.00 "," ? 21,220.57 "," ? 8,920.43 ",29.60
ORD2423,24-01-2025,Tablet,Accessories,West,14, ? 882.00 ," ? 12,348.00 "," ? 7,987.97 "," ? 4,360.03 ",35.31
ORD2424,15-05-2025,Printer,Electronics,South,18," ? 1,461.00 "," ? 26,298.00 "," ? 21,606.80 "," ? 4,691.20 ",17.84
ORD2425,01-11-2023,Monitor,Electronics,East,1," ? 2,458.00 "," ? 2,458.00 "," ? 1,484.35 ", ? 973.65 ,39.61
ORD2426,01-05-2024,Keyboard,Electronics,East,3, ? 842.00 ," ? 2,526.00 "," ? 1,612.08 ", ? 913.92 ,36.18
ORD2427,18-07-2025,Headphones,Electronics,West,15," ? 1,667.00 "," ? 25,005.00 "," ? 18,042.47 "," ? 6,962.53 ",27.84
ORD2428,09-04-2025,Monitor,Electronics,North,14," ? 1,509.00 "," ? 21,126.00 "," ? 15,709.58 "," ? 5,416.42 ",25.64
ORD2429,03-04-2025,Laptop,Accessories,West,6," ? 2,938.00 "," ? 17,628.00 "," ? 10,980.68 "," ? 6,647.32 ",37.71
ORD2430,14-05-2025,Laptop,Accessories,North,16, ? 857.00 ," ? 13,712.00 "," ? 9,848.32 "," ? 3,863.68 ",28.18
ORD2431,14-05-2025,Headphones,Accessories,South,19," ? 1,974.00 "," ? 37,506.00 "," ? 30,292.55 "," ? 7,213.45 ",19.23
ORD2432,18-08-2025,Mouse,Accessories,South,8," ? 4,532.00 "," ? 36,256.00 "," ? 26,583.72 "," ? 9,672.28 ",26.68
ORD2433,28-07-2024,Tablet,Electronics,West,19," ? 1,661.00 "," ? 31,559.00 "," ? 26,010.72 "," ? 5,548.28 ",17.58
ORD2434,30-06-2025,Keyboard,Electronics,Central,2, ? 919.00 ," ? 1,838.00 "," ? 1,581.38 ", ? 256.62 ,13.96
ORD2435,12-04-2024,Keyboard,Accessories,West,2," ? 4,025.00 "," ? 8,050.00 "," ? 6,304.81 "," ? 1,745.19 ",21.68
ORD2436,13-11-2023,Laptop,Electronics,East,19," ? 3,674.00 "," ? 69,806.00 "," ? 43,179.53 "," ? 26,626.47 ",38.14
ORD2437,04-04-2024,Mouse,Electronics,East,13," ? 1,597.00 "," ? 20,761.00 "," ? 14,549.98 "," ? 6,211.02 ",29.92
ORD2438,21-10-2023,Headphones,Accessories,North,14," ? 1,319.00 "," ? 18,466.00 "," ? 11,922.59 "," ? 6,543.41 ",35.43
ORD2439,04-02-2025,Tablet,Accessories,East,15," ? 4,277.00 "," ? 64,155.00 "," ? 40,733.96 "," ? 23,421.04 ",36.51
ORD2440,04-06-2024,Monitor,Accessories,North,13," ? 3,114.00 "," ? 40,482.00 "," ? 26,690.78 "," ? 13,791.22 ",34.07
ORD2441,28-08-2024,Laptop,Accessories,Central,3," ? 4,185.00 "," ? 12,555.00 "," ? 10,992.63 "," ? 1,562.37 ",12.44
ORD2442,29-12-2024,Keyboard,Electronics,North,11," ? 2,801.00 "," ? 30,811.00 "," ? 27,248.94 "," ? 3,562.06 ",11.56
ORD2443,24-12-2024,Keyboard,Electronics,Central,7," ? 1,326.00 "," ? 9,282.00 "," ? 5,666.33 "," ? 3,615.67 ",38.95
ORD2444,14-04-2024,Printer,Accessories,Central,7," ? 3,551.00 "," ? 24,857.00 "," ? 21,726.98 "," ? 3,130.02 ",12.59
ORD2445,25-06-2024,Monitor,Electronics,West,14," ? 4,093.00 "," ? 57,302.00 "," ? 34,831.60 "," ? 22,470.40 ",39.21
ORD2446,19-09-2023,Mouse,Accessories,South,19," ? 2,630.00 "," ? 49,970.00 "," ? 36,179.32 "," ? 13,790.68 ",27.60
ORD2447,18-05-2025,Printer,Accessories,North,3," ? 3,422.00 "," ? 10,266.00 "," ? 8,503.27 "," ? 1,762.73 ",17.17
ORD2448,30-04-2024,Laptop,Electronics,Central,15," ? 3,297.00 "," ? 49,455.00 "," ? 30,285.82 "," ? 19,169.18 ",38.76
ORD2449,29-10-2024,Tablet,Accessories,South,10," ? 4,467.00 "," ? 44,670.00 "," ? 30,960.21 "," ? 13,709.79 ",30.69
ORD2450,20-08-2025,Headphones,Electronics,West,6," ? 3,222.00 "," ? 19,332.00 "," ? 12,278.75 "," ? 7,053.25 ",36.48
ORD2451,23-04-2024,Tablet,Accessories,South,2," ? 4,710.00 "," ? 9,420.00 "," ? 5,710.67 "," ? 3,709.33 ",39.38
ORD2452,25-04-2024,Keyboard,Electronics,Central,14," ? 2,752.00 "," ? 38,528.00 "," ? 32,147.14 "," ? 6,380.86 ",16.56
ORD2453,25-03-2025,Monitor,Electronics,South,19," ? 2,804.00 "," ? 53,276.00 "," ? 39,881.10 "," ? 13,394.90 ",25.14
ORD2454,12-04-2025,Printer,Accessories,South,12," ? 2,891.00 "," ? 34,692.00 "," ? 20,829.20 "," ? 13,862.80 ",39.96
ORD2455,02-12-2023,Tablet,Electronics,Central,11," ? 2,492.00 "," ? 27,412.00 "," ? 23,899.86 "," ? 3,512.14 ",12.81
ORD2456,02-10-2024,Keyboard,Accessories,West,14," ? 3,472.00 "," ? 48,608.00 "," ? 37,978.90 "," ? 10,629.10 ",21.87
ORD2457,02-10-2024,Headphones,Accessories,Central,2," ? 2,759.00 "," ? 5,518.00 "," ? 3,903.11 "," ? 1,614.89 ",29.27
ORD2458,07-02-2025,Mouse,Electronics,East,2," ? 4,500.00 "," ? 9,000.00 "," ? 7,041.10 "," ? 1,958.90 ",21.77
ORD2459,06-11-2023,Printer,Accessories,East,3," ? 1,197.00 "," ? 3,591.00 "," ? 3,199.20 ", ? 391.80 ,10.91
ORD2460,09-05-2024,Printer,Accessories,North,9, ? 547.00 ," ? 4,923.00 "," ? 4,043.75 ", ? 879.25 ,17.86
ORD2461,12-09-2023,Printer,Electronics,East,15," ? 2,892.00 "," ? 43,380.00 "," ? 36,160.15 "," ? 7,219.85 ",16.64
ORD2462,05-05-2024,Headphones,Accessories,North,17," ? 3,927.00 "," ? 66,759.00 "," ? 59,789.03 "," ? 6,969.97 ",10.44
ORD2463,01-11-2024,Tablet,Electronics,North,16," ? 4,799.00 "," ? 76,784.00 "," ? 62,803.33 "," ? 13,980.67 ",18.21
ORD2464,13-04-2024,Monitor,Accessories,West,3," ? 4,086.00 "," ? 12,258.00 "," ? 7,878.24 "," ? 4,379.76 ",35.73
ORD2465,28-02-2025,Laptop,Accessories,East,4," ? 3,183.00 "," ? 12,732.00 "," ? 8,481.67 "," ? 4,250.33 ",33.38
ORD2466,14-11-2023,Keyboard,Accessories,East,18," ? 4,430.00 "," ? 79,740.00 "," ? 47,972.54 "," ? 31,767.46 ",39.84
ORD2467,22-02-2025,Tablet,Electronics,Central,12," ? 3,200.00 "," ? 38,400.00 "," ? 25,204.19 "," ? 13,195.81 ",34.36
ORD2468,11-08-2024,Headphones,Accessories,North,1," ? 2,578.00 "," ? 2,578.00 "," ? 1,817.81 ", ? 760.19 ,29.49
ORD2469,31-10-2023,Laptop,Electronics,Central,14," ? 3,549.00 "," ? 49,686.00 "," ? 32,154.16 "," ? 17,531.84 ",35.29
ORD2470,20-12-2024,Laptop,Accessories,East,9," ? 1,626.00 "," ? 14,634.00 "," ? 11,091.46 "," ? 3,542.54 ",24.21
ORD2471,25-11-2024,Keyboard,Electronics,East,1," ? 1,749.00 "," ? 1,749.00 "," ? 1,314.22 ", ? 434.78 ,24.86
ORD2472,30-03-2024,Printer,Accessories,North,10," ? 3,654.00 "," ? 36,540.00 "," ? 25,827.35 "," ? 10,712.65 ",29.32
ORD2473,21-06-2025,Mouse,Electronics,East,9," ? 2,893.00 "," ? 26,037.00 "," ? 16,947.74 "," ? 9,089.26 ",34.91
ORD2474,02-06-2024,Mouse,Accessories,North,10," ? 3,964.00 "," ? 39,640.00 "," ? 32,799.73 "," ? 6,840.27 ",17.26
ORD2475,28-05-2024,Monitor,Electronics,East,8," ? 3,817.00 "," ? 30,536.00 "," ? 24,036.30 "," ? 6,499.70 ",21.29
ORD2476,04-08-2025,Headphones,Electronics,West,11," ? 2,280.00 "," ? 25,080.00 "," ? 20,940.61 "," ? 4,139.39 ",16.50
ORD2477,12-05-2025,Laptop,Electronics,West,1," ? 1,782.00 "," ? 1,782.00 "," ? 1,226.82 ", ? 555.18 ,31.15
ORD2478,07-06-2024,Laptop,Accessories,South,14, ? 500.00 ," ? 7,000.00 "," ? 5,352.18 "," ? 1,647.82 ",23.54
ORD2479,04-02-2025,Printer,Accessories,East,16," ? 2,392.00 "," ? 38,272.00 "," ? 33,155.82 "," ? 5,116.18 ",13.37
ORD2480,18-06-2025,Mouse,Electronics,North,16," ? 4,723.00 "," ? 75,568.00 "," ? 50,686.79 "," ? 24,881.21 ",32.93
ORD2481,24-01-2024,Keyboard,Accessories,North,7," ? 3,954.00 "," ? 27,678.00 "," ? 22,442.22 "," ? 5,235.78 ",18.92
ORD2482,14-12-2024,Monitor,Electronics,Central,5," ? 1,012.00 "," ? 5,060.00 "," ? 4,235.74 ", ? 824.26 ,16.29
ORD2483,24-04-2024,Printer,Electronics,North,12," ? 2,109.00 "," ? 25,308.00 "," ? 18,281.31 "," ? 7,026.69 ",27.76
ORD2484,26-04-2024,Headphones,Electronics,North,1," ? 4,161.00 "," ? 4,161.00 "," ? 3,561.94 ", ? 599.06 ,14.40
ORD2485,22-07-2025,Headphones,Accessories,Central,19," ? 4,010.00 "," ? 76,190.00 "," ? 54,930.17 "," ? 21,259.83 ",27.90
ORD2486,30-11-2023,Monitor,Electronics,East,1," ? 1,958.00 "," ? 1,958.00 "," ? 1,654.28 ", ? 303.72 ,15.51
ORD2487,14-05-2024,Headphones,Accessories,South,11," ? 2,716.00 "," ? 29,876.00 "," ? 20,592.70 "," ? 9,283.30 ",31.07
